show_id,title,StreamR,listed_in,date_added,release_year,country,Family, Classic, Comedies, Cult,Documentaries, Dramas,Spirituality, Horror,Independent, International, LGBTQ,Musicals, Romantic, Sci_Fi, Sports, Stand_Up_Comedy, Thrillers
81047901,Surga Yang Tak Dirindukan 2,Movie,"Dramas, Faith & Spirituality, International Movies",1/28/2019,2017,Indonesia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70279637,Frozen Planet: On Thin Ice,Movie,Movies,1/28/2016,2011,"United Kingdom, United States, Spain, Germany, Greece, Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80049171,Frozen Planet: The Epic Journey,Movie,Movies,1/28/2016,2011,"United Kingdom, United States, Spain, Germany, Greece, Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80099016,IBOY,Movie,"International Movies, Sci-Fi & Fantasy, Thrillers",1/27/2017,2017,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60024962,Biggie & Tupac,Movie,"Documentaries, Music & Musicals",1/26/2019,2002,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81031181,Goyo: The Boy General,Movie,"Dramas, International Movies",1/26/2019,2018,Philippines,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80107084,A Futile and Stupid Gesture,Movie,Comedies,1/26/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80196589,Fakkah Fuzz: Almost Banned,Movie,Stand-Up Comedy,1/26/2018,2018,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80183089,Mau Nieto: Viviendo sobrioâ€¦ desde el bar,Movie,Stand-Up Comedy,1/26/2018,2018,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80125818,Mune: Guardian of the Moon,Movie,Children & Family Movies,1/26/2018,2014,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80192138,SebastiÃ¡n Marcelo Wainraich,Movie,Stand-Up Comedy,1/26/2018,2018,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80169801,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,Movie,Movies,1/26/2017,2017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80239629,Animas,Movie,"Horror Movies, International Movies",1/25/2019,2018,"Spain, Belgium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81023638,Mi Obra Maestra,Movie,"Comedies, International Movies",1/25/2019,2018,"Argentina, Spain",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80223052,Polar,Movie,"Action & Adventure, International Movies",1/25/2019,2019,"United States, Germany",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80190283,Acts of Vengeance,Movie,"Action & Adventure, International Movies",1/25/2018,2017,"Bulgaria, United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80148920,O SilÃªncio do CÃ©u,Movie,"Dramas, International Movies",1/25/2017,2016,Brazil,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80233925,Hotel Transylvania 3: Summer Vacation,Movie,"Children & Family Movies, Comedies",1/24/2019,2018,United States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81021098,Just Love,Movie,"Dramas, International Movies, Music & Musicals",1/24/2019,2018,Argentina,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80194737,Blockbuster,Movie,"Comedies, Independent Movies, International Movies",1/24/2018,2017,France,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80192062,Ricardo Quevedo: Hay gente asÃ­,Movie,Stand-Up Comedy,1/24/2018,2018,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80193614,The Good Catholic,Movie,"Comedies, Dramas, Romantic Movies",1/24/2018,2017,United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80117453,Cristela Alonzo: Lower Classy,Movie,Stand-Up Comedy,1/24/2017,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70296733,Mitt,Movie,Documentaries,1/24/2014,2014,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70109891,Planet 51,Movie,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",1/23/2019,2009,"Spain, United Kingdom, United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80003479,Iceman,Movie,"Action & Adventure, International Movies, Sci-Fi & Fantasy",1/23/2018,2014,"China, Hong Kong",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80163053,My Entire High School Sinking Into the Sea,Movie,"Comedies, Independent Movies",1/23/2018,2016,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80208684,Todd Glass: Act Happy,Movie,Stand-Up Comedy,1/23/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80124680,Gad Gone Wild,Movie,Stand-Up Comedy,1/23/2017,2017,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70302480,Iliza Shlesinger: Freezing Hot,Movie,Stand-Up Comedy,1/23/2015,2015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80175405,Countdown to Death: Pablo Escobar,Movie,"Documentaries, International Movies",1/22/2018,2017,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80214777,Where's the Money,Movie,Comedies,1/22/2018,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80079427,Ricardo O'Farrill Abrazo Genial,Movie,Stand-Up Comedy,1/22/2016,2016,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80149575,Caida del Cielo,Movie,"Comedies, International Movies, Romantic Movies",1/20/2017,2016,Argentina,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80144448,Pink,Movie,"Dramas, International Movies",1/20/2017,2016,India,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80100936,Take the 10,Movie,Comedies,1/20/2017,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80192420,Half Girlfriend,Movie,"Dramas, International Movies, Romantic Movies",1/2/2020,2017,India,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
771476,Monty Python and the Holy Grail,Movie,"Action & Adventure, Classic Movies, Comedies",1/2/2019,1975,United Kingdom,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80213401,Haunters: The Art of the Scare,Movie,"Documentaries, Horror Movies",1/2/2018,2017,United States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80198056,Mustang Island,Movie,"Comedies, Dramas, Independent Movies",1/2/2018,2017,United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80208083,The Jack King Affair,Movie,"Documentaries, International Movies",1/2/2018,2015,France,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80045818,Auschwitz: Blueprints of Genocide,Movie,Documentaries,1/19/2019,1994,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80195429,Harith Iskander: I Told You So,Movie,Stand-Up Comedy,1/19/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80158485,Step Sisters,Movie,Comedies,1/19/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80198661,The Open House,Movie,"Horror Movies, Thrillers",1/19/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80119375,Good Kids,Movie,"Comedies, Independent Movies",1/19/2017,2016,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70271454,The Bling Ring,Movie,"Dramas, Independent Movies",1/18/2020,2013,"United States, United Kingdom, France, Germany, Japan",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80207371,Close,Movie,"Action & Adventure, International Movies",1/18/2019,2019,"United Kingdom, United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81035279,FYRE: The Greatest Party That Never Happened,Movie,Documentaries,1/18/2019,2019,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80134721,IO,Movie,"Dramas, Sci-Fi & Fantasy",1/18/2019,2019,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81041182,Lady-Like,Movie,"Comedies, Independent Movies",1/18/2019,2018,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81038976,Old Lord Savanna,Movie,"Documentaries, International Movies",1/18/2019,2018,Brazil,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80988257,Patria,Movie,"Documentaries, International Movies",1/18/2019,2019,Mexico,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81023713,Soni,Movie,"Dramas, Independent Movies, International Movies",1/18/2019,2018,India,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80174219,Bad Day for the Cut,Movie,"Independent Movies, International Movies, Thrillers",1/18/2018,2017,United Kingdom,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80133139,Enlighten Us,Movie,Documentaries,1/18/2017,2016,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81127902,A Fall from Grace,Movie,"Dramas, Thrillers",1/17/2020,2020,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80191988,Arango y Sanint: RÃ­ase el show,Movie,Stand-Up Comedy,1/17/2018,2018,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80117452,Neal Brennan: 3 Mics,Movie,Stand-Up Comedy,1/17/2017,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80152003,Roger Corman's Death Race 2050,Movie,"Action & Adventure, Sci-Fi & Fantasy",1/17/2017,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70268449,The Square,Movie,"Documentaries, International Movies",1/17/2014,2013,"United Kingdom, Egypt, United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81147285,Deadcon,Movie,Horror Movies,1/16/2020,2019,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70120142,Get Him to the Greek,Movie,"Comedies, Music & Musicals",1/16/2020,2010,United States,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70142824,Hop,Movie,"Children & Family Movies, Comedies",1/16/2020,2011,"United States, India, Malaysia, Taiwan, Canada, United Kingdom",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81235729,Jezebel,Movie,"Dramas, Independent Movies",1/16/2020,2019,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80057599,Legend,Movie,"Dramas, International Movies, Thrillers",1/16/2020,2015,"United Kingdom, France, United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81093113,NiNoKuni,Movie,"Action & Adventure, Anime Features, Children & Family Movies",1/16/2020,2019,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80049358,Steve Jobs,Movie,Dramas,1/16/2020,2015,"United Kingdom, United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81050192,Driven to Dance,Movie,Dramas,1/16/2019,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70141971,Skyline,Movie,"Action & Adventure, Sci-Fi & Fantasy",1/16/2019,2010,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70114021,A Serious Man,Movie,"Comedies, Independent Movies",1/16/2018,2009,"United States, United Kingdom, France",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70275751,Dallas Buyers Club,Movie,"Dramas, Independent Movies, LGBTQ Movies",1/16/2018,2013,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80216224,Katt Williams: Great America,Movie,Stand-Up Comedy,1/16/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70098902,Flash of Genius,Movie,Dramas,1/16/2017,2008,"Canada, United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80118718,The Rezort,Movie,"Horror Movies, International Movies",1/16/2017,2016,"United Kingdom, Spain, Belgium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60022265,Big Fat Liar,Movie,"Children & Family Movies, Comedies",1/15/2020,2002,"United States, Germany",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81026003,Bulbul Can Sing,Movie,"Dramas, Independent Movies, International Movies",1/15/2020,2018,India,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80997602,Eye For An Eye,Movie,"Dramas, International Movies, Thrillers",1/15/2020,2019,Spain,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80169611,MindGamers,Movie,"International Movies, Sci-Fi & Fantasy, Thrillers",1/15/2020,2017,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81144867,Saving ZoÃ«,Movie,Dramas,1/15/2020,2019,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81127333,The Brave,Movie,"Action & Adventure, Independent Movies",1/15/2020,2019,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60000878,Where the Money Is,Movie,"Action & Adventure, Comedies, Dramas",1/15/2020,2000,"Germany, United States, United Kingdom, Canada",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81000864,Abducted in Plain Sight,Movie,Documentaries,1/15/2019,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81047445,"Abdullah, The Final Witness",Movie,"Dramas, International Movies",1/15/2019,2016,Pakistan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81052265,Adhugo,Movie,"Comedies, International Movies, Thrillers",1/15/2019,2018,India,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81045085,Chupan Chupai,Movie,"Comedies, International Movies",1/15/2019,2017,Pakistan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81050190,Deadly Switch,Movie,"Independent Movies, Thrillers",1/15/2019,2019,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81045065,Echcharikkai,Movie,"International Movies, Thrillers",1/15/2019,2018,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81050191,Only Mine,Movie,Thrillers,1/15/2019,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80202078,Pandigai,Movie,"Action & Adventure, Dramas, International Movies",1/15/2019,2017,India,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81047446,Pari,Movie,"Horror Movies, International Movies",1/15/2019,2018,Pakistan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81000511,Revenger,Movie,"Action & Adventure, International Movies",1/15/2019,2018,South Korea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80218104,Sebastian Maniscalco: Stay Hungry,Movie,Stand-Up Comedy,1/15/2019,2019,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80997719,The Devil We Know,Movie,Documentaries,1/15/2019,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81044856,The Doll,Movie,"Horror Movies, International Movies",1/15/2019,2016,Indonesia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81044857,The Doll 2,Movie,"Horror Movies, International Movies",1/15/2019,2017,Indonesia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80154682,A Boy Called Po,Movie,"Dramas, Sci-Fi & Fantasy",1/15/2018,2016,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80158543,Alibaba Aur 40 Chor,Movie,"Action & Adventure, International Movies, Sci-Fi & Fantasy",1/15/2018,1980,"Soviet Union, India",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80216543,Down The Fence,Movie,Documentaries,1/15/2018,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80223136,Face 2 Face,Movie,"Dramas, Independent Movies",1/15/2018,2017,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80189955,Manolo: The Boy Who Made Shoes for Lizards,Movie,"Documentaries, International Movies",1/15/2018,2017,United Kingdom,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80195807,One More Shot,Movie,Documentaries,1/15/2018,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80116307,Operation Chromite,Movie,"Action & Adventure, Dramas, International Movies",1/15/2018,2016,South Korea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80228321,Phir Se,Movie,"International Movies, Romantic Movies",1/15/2018,2015,India,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80156940,Pyar Ke Do Pal,Movie,"Dramas, International Movies, Music & Musicals",1/15/2018,1986,India,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80222177,Rip Tide,Movie,"Children & Family Movies, Dramas, Sports Movies",1/15/2018,2017,"Australia, United Arab Emirates",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80224233,Thong Dee Fun Khao,Movie,"Action & Adventure, International Movies, Sports Movies",1/15/2018,2017,Thailand,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80168300,Unrest,Movie,Documentaries,1/15/2018,2017,"United Kingdom, United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80228282,Urvi,Movie,"Dramas, Independent Movies, International Movies",1/15/2018,2017,India,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70114977,Berlin Calling,Movie,"Dramas, International Movies, Music & Musicals",1/15/2017,2008,Germany,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80105342,Harry and Snowman,Movie,"Documentaries, Sports Movies",1/15/2017,2015,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80119140,Hostage to the Devil,Movie,"Documentaries, International Movies",1/15/2017,2016,"Ireland, United Kingdom, Italy, United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70285683,Max Rose,Movie,"Dramas, Independent Movies",1/15/2017,2013,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80141338,Sarajevo,Movie,"Dramas, International Movies",1/15/2017,2014,"Austria, Czech Republic",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80015154,Stereo,Movie,"International Movies, Thrillers",1/15/2017,2014,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80106440,Teenage Cocktail,Movie,"Dramas, Independent Movies, LGBTQ Movies",1/15/2017,2016,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80128690,The Similars,Movie,"Horror Movies, Independent Movies, International Movies",1/15/2017,2015,Mexico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80156769,"Twisted Trunk, Big Fat Body",Movie,"Dramas, International Movies",1/15/2017,2015,India,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80141337,We Are Young. We Are Strong.,Movie,"Dramas, International Movies",1/15/2017,2014,Germany,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70118799,Ip Man,Movie,"Action & Adventure, Dramas, International Movies",1/15/2016,2008,"Hong Kong, China",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70137753,Ip Man 2,Movie,"Action & Adventure, International Movies",1/15/2016,2010,"Hong Kong, China",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81060049,Leslie Jones: Time Machine,Movie,Stand-Up Comedy,1/14/2020,2020,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70244163,The Master,Movie,"Dramas, Independent Movies",1/14/2020,2012,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81221851,Women of Mafia 2,Movie,"Action & Adventure, Dramas, International Movies",1/14/2020,2019,Poland,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81009823,Invisible Essence: The Little Prince,Movie,Documentaries,1/14/2019,2018,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70298946,Camp X-Ray,Movie,"Dramas, Independent Movies",1/14/2017,2014,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80144144,Estar o no estar,Movie,"Dramas, International Movies, Romantic Movies",1/14/2017,2016,Mexico,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80106504,Little Sister,Movie,"Comedies, Dramas, Independent Movies",1/14/2017,2016,United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80141335,The River Thief,Movie,"Dramas, Independent Movies",1/14/2017,2016,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80115030,The Last Face,Movie,Dramas,1/13/2020,2016,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70291114,13 Sins,Movie,"Horror Movies, Thrillers",1/13/2019,2014,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81044299,Baazaar,Movie,"Dramas, International Movies",1/13/2019,2018,India,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70113534,The Fighter,Movie,"Dramas, Sports Movies",1/13/2019,2010,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80113667,Aquarius,Movie,"Dramas, International Movies",1/13/2017,2016,"Brazil, France",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80137087,Casablancas: The Man Who Loved Women,Movie,"Documentaries, International Movies",1/13/2017,2016,France,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80096955,Clinical,Movie,"Horror Movies, Thrillers",1/13/2017,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81173792,Betty White: First Lady of Television,Movie,Documentaries,1/12/2020,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81113919,Made in China,Movie,"Comedies, Dramas, International Movies",1/12/2020,2019,India,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70065107,Becoming Jane,Movie,"Dramas, Romantic Movies",1/12/2019,2007,"United Kingdom, Ireland",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80990532,He's Out There,Movie,"Horror Movies, Thrillers",1/12/2019,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80108149,Milada,Movie,"Dramas, International Movies",1/12/2018,2017,"Czech Republic, United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70120182,The Man Who Would Be Polka King,Movie,"Documentaries, Music & Musicals",1/12/2018,2009,United States,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80173395,The Polka King,Movie,"Comedies, Independent Movies",1/12/2018,2018,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80226236,The Reservoir Game,Movie,"Documentaries, International Movies",1/12/2018,2017,South Korea,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80187307,Tom Segura: Disgraceful,Movie,Stand-Up Comedy,1/12/2018,2018,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80098203,Little Men,Movie,"Dramas, Independent Movies",1/12/2017,2016,"United States, Greece, Brazil",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80081960,Very Big Shot,Movie,"Comedies, Dramas, International Movies",1/12/2017,2015,"Lebanon, Qatar",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81221873,Zoom,Movie,"Children & Family Movies, Comedies",1/11/2020,2006,United States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81036539,All of You,Movie,"Comedies, Dramas, International Movies",1/11/2019,2017,Philippines,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80191048,ReMastered: Massacre at the Stadium,Movie,"Documentaries, Music & Musicals",1/11/2019,2019,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80245041,Solo,Movie,"Dramas, Independent Movies, International Movies",1/11/2019,2018,Spain,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80202273,The Last Laugh,Movie,"Comedies, Dramas",1/11/2019,2019,United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80170870,Dayveon,Movie,"Dramas, Independent Movies",1/11/2018,2017,United States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70253597,Monsters: Dark Continent,Movie,"Action & Adventure, Dramas, Independent Movies",1/10/2020,2014,United Kingdom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70199239,Set Up,Movie,Action & Adventure,1/10/2020,2011,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80099306,Sniper: Special Ops,Movie,"Action & Adventure, Dramas",1/10/2020,2016,United States,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
484369,The Evil Dead,Movie,"Classic Movies, Cult Movies, Horror Movies",1/10/2020,1981,United States,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80192136,Alejandro RiaÃ±o: Especial de stand up,Movie,Stand-Up Comedy,1/10/2018,2018,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109128,In The Deep,Movie,"Horror Movies, International Movies, Thrillers",1/10/2018,2017,"United Kingdom, United States, Dominican Republic",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80187188,On Yoga The Architecture of Peace,Movie,"Documentaries, Faith & Spirituality",1/10/2018,2017,"Brazil, India, China, United States",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80117811,Jim Gaffigan: Cinco,Movie,Stand-Up Comedy,1/10/2017,2017,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70084788,21,Movie,Dramas,1/1/2020,2008,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60036237,A Cinderella Story,Movie,"Children & Family Movies, Comedies",1/1/2020,2004,"United States, Canada",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80014637,Alpha and Omega: The Legend of the Saw Tooth Cave,Movie,Children & Family Movies,1/1/2020,2014,"United States, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000407,American Beauty,Movie,Dramas,1/1/2020,1999,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70202138,Arthur Christmas,Movie,"Children & Family Movies, Comedies",1/1/2020,2011,"United Kingdom, United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81035731,Aruna & Her Palate,Movie,"Dramas, International Movies",1/1/2020,2018,"Indonesia, South Korea, Singapore",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1181488,As Good as It Gets,Movie,"Comedies, Romantic Movies",1/1/2020,1997,United States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70308046,Bad Grandpa .5,Movie,Comedies,1/1/2020,2014,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108158,Breaking the Bank,Movie,Comedies,1/1/2020,2014,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60024942,Catch Me If You Can,Movie,Dramas,1/1/2020,2002,"United States, Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
